year,name,description,longitude,latitude
2019,Fukuryu Ramen,Cafes and Restaurants,144.96832,-37.811
2019,Sichuan House,Cafes and Restaurants,144.96832,-37.811
2019,Her Majesty's Theatre,Performing Arts Venue Operation,144.96951,-37.81092
2019,Yamato Japanese Restaurant,Cafes and Restaurants,144.96958,-37.81067
2019,Steami House,Takeaway Food Services,144.96951,-37.81051
2019,Curry Bowl,Takeaway Food Services,144.96945,-37.81037
2019,Bomba Tapas Bar and Rooftop,Cafes and Restaurants,144.96925,-37.81049
2019,Pomodoro Sardo,Cafes and Restaurants,144.96912,-37.81053
2019,Seamstress,Cafes and Restaurants,144.96901,-37.81057
2019,Cafe Caledonia,Cafes and Restaurants,144.96868,-37.81071
2019,Oritea,Takeaway Food Services,144.96851,-37.81093
2019,Footlights Restaurant,Cafes and Restaurants,144.96851,-37.81093
2019,Encore Restaurant & Bar,Cafes and Restaurants,144.96851,-37.81093
2019,KH Restaurant,Cafes and Restaurants,144.96851,-37.81093
2019,Oh Gam,Cafes and Restaurants,144.96826000000001,-37.810790000000004
2019,Dainty Sichuan Food,Cafes and Restaurants,144.96802,-37.81091
2019,Hawker Chan,Cafes and Restaurants,144.96786,-37.81094
2019,Empress of China,Cafes and Restaurants,144.96891000000002,-37.81132
2019,Shanghai Village,Cafes and Restaurants,144.96908,-37.81125
2019,Izakaya Chuji Japanese Restaurant,Cafes and Restaurants,144.96764,-37.81098
2019,Pho Dung Tan Dinh City,Cafes and Restaurants,144.96764,-37.81098
2019,Seoul House Korean Restaurant,Cafes and Restaurants,144.96764,-37.81098
2019,Nihonshu Shochu & Sake Bar,Cafes and Restaurants,144.96764,-37.81098
2019,Heartbreaker,"Pubs, Taverns and Bars",144.96764,-37.81098
2019,Home Kitchen & Bar,Cafes and Restaurants,144.96796,-37.81134
2019,Ishiya Stonegrill,Cafes and Restaurants,144.96796,-37.81134
2019,Grandma Noodles,Cafes and Restaurants,144.96796,-37.81134
2019,Shanghai Street Xiaolongbao & Dumpling,Cafes and Restaurants,144.96796,-37.81134
2019,Ants Bistro,Cafes and Restaurants,144.96796,-37.81134
2019,Shou Sumiyaki,Cafes and Restaurants,144.96788,-37.81159
2019,Crystal Jade Restaurant,Cafes and Restaurants,144.96788,-37.81159
2019,Jang Go Mama,Takeaway Food Services,144.96815,-37.81081
2019,Xian Cuisine,Takeaway Food Services,144.96815,-37.81081
2019,Annam,Cafes and Restaurants,144.97048999999998,-37.81047
2019,Secret Kitchen,Cafes and Restaurants,144.97048999999998,-37.81047
2019,Lonsdale Coffee Delight,Cafes and Restaurants,144.97153,-37.80982
2019,Creole Kitchen Lobby,Takeaway Food Services,144.97138,-37.80989
2019,Bobby's Cafe,Cafes and Restaurants,144.97071,-37.81006
2019,Sharkfin Inn City,Cafes and Restaurants,144.97098,-37.81068
2019,Longrain,Cafes and Restaurants,144.97118,-37.810590000000005
2019,Longsong,"Pubs, Taverns and Bars",144.97118,-37.810590000000005
2019,Cafe Le Petite Bourke Patisserie,Cafes and Restaurants,144.97141000000002,-37.810340000000004
2019,Bar Saracen,Cafes and Restaurants,144.97108,-37.810359999999996
2019,Sunda,Cafes and Restaurants,144.97111,-37.81043
2019,Father John Cafe,Cafes and Restaurants,144.97205,-37.81013
2019,Anda Cafe,Cafes and Restaurants,144.97189,-37.80995
2019,Taketori Fusion Japanese,Cafes and Restaurants,144.95431000000002,-37.81392
2019,House Of Kebabs,Cafes and Restaurants,144.95431000000002,-37.81392
2019,Kin Ka Ter,Cafes and Restaurants,144.95428,-37.81385
2019,Yabby House,Cafes and Restaurants,144.95426,-37.81381
2019,Gogi Matcha,Cafes and Restaurants,144.95383,-37.81381
2019,Lee's Chinese Gourmet,Cafes and Restaurants,144.95481999999998,-37.8135
2019,Aroma Indian Restaurant & Lounge,Cafes and Restaurants,144.95481999999998,-37.8135
2019,Dosirock,Cafes and Restaurants,144.95481999999998,-37.8135
2019,Gangnam Pocha,Cafes and Restaurants,144.95493000000002,-37.81372
2019,Goldfingers Mens Club,"Pubs, Taverns and Bars",144.95512,-37.81412
2019,Street Wrap,Cafes and Restaurants,144.95642,-37.81366
2019,Peddler Tuck Shop CBD,Takeaway Food Services,144.95642,-37.81366
2019,Paik's BBQ,Cafes and Restaurants,144.9564,-37.813109999999995
2019,Marble Fox,Takeaway Food Services,144.95631,-37.81323
2019,Real Kebabs,Takeaway Food Services,144.95557,-37.8133
2019,The Little Cafe,Cafes and Restaurants,144.95557,-37.8133
2019,Mapo Grill & Bar,Cafes and Restaurants,144.95557,-37.8133
2019,Delicious Asian Cuisines & Pho,Cafes and Restaurants,144.95557,-37.8133
2019,William St Deli,Cafes and Restaurants,144.9567,-37.813179999999996
2019,Suda,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Jang Gun Restuarant,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Back Pocket Little Lonsdale,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Seven Star Korea,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Gami At Healeys - Chicken & Beer,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Meeting Place,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Guk Bab,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Mr Nice Guy,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Squires Loft,Cafes and Restaurants,144.95600000000002,-37.81345
2019,Octane Espresso,Takeaway Food Services,144.95767,-37.81301
2019,The Firm Espresso Bar,Cafes and Restaurants,144.95835,-37.81306
2019,Trunk,Cafes and Restaurants,144.96891000000002,-37.80938
2019,Goody's Burger House,Cafes and Restaurants,144.96737,-37.81057
2019,Melina on the Rooftop,Cafes and Restaurants,144.96737,-37.81057
2019,Melbourne Marriott Hotel,Accommodation,144.96913999999998,-37.80989
2019,Melbourne Whisky Room,"Pubs, Taverns and Bars",144.96716,-37.810109999999995
2019,Whisky and Alement,"Pubs, Taverns and Bars",144.96716,-37.810109999999995
2019,Hutong Hotpot,Cafes and Restaurants,144.9672,-37.8102
2019,EJ Fine Foods,Cafes and Restaurants,144.96723,-37.81025
2019,The J Walk Cafe,Cafes and Restaurants,144.96757,-37.81012
2019,Barista Cafe,Cafes and Restaurants,144.96998,-37.80942
2019,Coopers Inn,"Pubs, Taverns and Bars",144.96998,-37.80942
2019,Bros Sushi,Cafes and Restaurants,144.96998,-37.80942
2019,Mr Speaker,Cafes and Restaurants,144.97142,-37.80908
2019,Babbo,Cafes and Restaurants,144.97073,-37.8092
2019,Roll'd Lonsdale Street,Cafes and Restaurants,144.97073,-37.8092
2019,Degani At Madame Brussels Lane,Cafes and Restaurants,144.97073,-37.8092
2019,Olivino @ Urban Workshop,Cafes and Restaurants,144.97073,-37.8092
2019,Madame's Kitchen,Cafes and Restaurants,144.97073,-37.8092
2019,Cafe 555,Cafes and Restaurants,144.9527,-37.8133
2019,Angliss Restaurant,Cafes and Restaurants,144.9527,-37.8133
2019,Angliss Bistro,Cafes and Restaurants,144.9527,-37.8133
2019,All 4 U Cafe & Bar,Cafes and Restaurants,144.95324,-37.8136
2019,Foglia Di Fico,Cafes and Restaurants,144.95188000000002,-37.81337
2019,VN Wrap & Roll,Cafes and Restaurants,144.95427,-37.81262
2019,Le Will Cafe,Cafes and Restaurants,144.95588,-37.81252
2019,Frescatis Fine Foods,Cafes and Restaurants,144.9553,-37.812529999999995
2019,Perch Cafe,Cafes and Restaurants,144.95492,-37.8127
2019,Atrium 485,Takeaway Food Services,144.95492,-37.8127
2019,My Mom's Yangpyeong Haejanggook,Cafes and Restaurants,144.95557,-37.8129
2019,Tao's Asian BBQ Kitchen,Cafes and Restaurants,144.95557,-37.8129
2019,Zhan Beers,Cafes and Restaurants,144.95541,-37.81302
2019,The Workers Food Room,Cafes and Restaurants,144.9555,-37.81299
2019,Pal Pal Korean Hot Pot,Cafes and Restaurants,144.9555,-37.81299
2019,Basil With Thyme,Cafes and Restaurants,144.95645,-37.812709999999996
2019,Kings and Knaves Espresso,Takeaway Food Services,144.95636000000002,-37.81252
2019,Quanjude Restaurant,Cafes and Restaurants,144.95866,-37.81145
2019,Melbourne Mahn Doo,Cafes and Restaurants,144.95866,-37.81145
2019,Grounds of Arcadia,Cafes and Restaurants,144.95736000000002,-37.812090000000005
2019,The Mint Bar & Restaurant,Cafes and Restaurants,144.95736000000002,-37.812090000000005
2019,Fraser Place Melbourne,Accommodation,144.96792,-37.80905
2019,Vanilla Bean,Cafes and Restaurants,144.96889,-37.80907
2019,Sally's Kitchen,Cafes and Restaurants,144.96883,-37.80893
2019,Miss Chu,Cafes and Restaurants,144.96883,-37.80893
2019,Decoy Art House Cafe,Cafes and Restaurants,144.96878999999998,-37.80885
2019,B & B' Guette Cafe,Cafes and Restaurants,144.96876,-37.80879
2019,65 Degrees,Cafes and Restaurants,144.96873,-37.80874
2019,Grandma's Dumpling,Cafes and Restaurants,144.9687,-37.8087
2019,Jack Sprat,Cafes and Restaurants,144.96843,-37.808690000000006
2019,Global Kitchen Caffe,Cafes and Restaurants,144.96843,-37.808690000000006
2019,Laksa Bar,Cafes and Restaurants,144.96845,-37.80914
2019,The League Of Honest Coffee,Cafes and Restaurants,144.96845,-37.80914
2019,Troika Bar,"Pubs, Taverns and Bars",144.96858999999998,-37.80915
2019,Gami Chicken and Beer,Cafes and Restaurants,144.96872,-37.80914
2019,Jankara Karaoke,"Pubs, Taverns and Bars",144.9669,-37.80952
2019,Shu Grill Bar,Cafes and Restaurants,144.96693,-37.80957
2019,Dolan Uyghur Food Heaven,Cafes and Restaurants,144.96697,-37.80966
2019,Russell's Kebab HSP Pizza,Takeaway Food Services,144.96697,-37.80966
2019,Wonderpop & Deli,Cafes and Restaurants,144.97101999999998,-37.808170000000004
2019,Lost Angel Bar & Restaurant,Cafes and Restaurants,144.97101999999998,-37.808170000000004
2019,Charles LaTrobe Coffee Co,Cafes and Restaurants,144.95803999999998,-37.81091
2019,Tigerous Espresso,Cafes and Restaurants,144.95821,-37.81022
2019,ABC Cafe,Cafes and Restaurants,144.95821,-37.81022
2019,Birds Upstairs,Cafes and Restaurants,144.95658,-37.81125
2019,The Jazz Corner Cafe,Cafes and Restaurants,144.95658,-37.81125
2019,Little Chef,Cafes and Restaurants,144.95723999999998,-37.81068
2019,Operator 25,Cafes and Restaurants,144.95723999999998,-37.81068
2019,Sargon Cafe La Trobe Street,Takeaway Food Services,144.96085,-37.81001
2019,Smile Bread,Cafes and Restaurants,144.96085,-37.81001
2019,Niku Niku Japanese Gourmet,Cafes and Restaurants,144.95903,-37.81075
2019,Manjok Korean,Cafes and Restaurants,144.95914,-37.81072
2019,Upstairs 360,Cafes and Restaurants,144.95914,-37.81072
2019,The Basement Cafe,Cafes and Restaurants,144.95928,-37.81068
2019,Klik Cafe,Cafes and Restaurants,144.96043,-37.810159999999996
2019,D'urso Cafe,Cafes and Restaurants,144.95908,-37.81043
2019,Darac Grill & Bar,Cafes and Restaurants,144.96206999999998,-37.8091
2019,Da Long Yi,Cafes and Restaurants,144.96133,-37.80934
2019,Spice Up Hot Pot Dips,Cafes and Restaurants,144.96225,-37.8093
2019,Little Charley,Cafes and Restaurants,144.96267,-37.80917
2019,Imix Club & Bar,"Pubs, Taverns and Bars",144.96322,-37.80904
2019,Druids Cafe,Cafes and Restaurants,144.96318,-37.80896
2019,Joomak Korean Restaurant,Cafes and Restaurants,144.96318,-37.80896
2019,Wonderbao,Takeaway Food Services,144.96261,-37.80894
2019,No 1 Spicy Pot,Cafes and Restaurants,144.96261,-37.80894
2019,The Orient Dragon Hotpot,Cafes and Restaurants,144.96195,-37.809129999999996
2019,Marche Board Game Cafe,Amusement and Other Recreational Activities n.e.c.,144.96175,-37.80919
2019,B Churrasco,Cafes and Restaurants,144.96175,-37.80919
2019,Pearson and Murphy's Cafe,Cafes and Restaurants,144.96455,-37.80818
2019,The Terrace Restaurant Bar & Grill,Cafes and Restaurants,144.96806,-37.807809999999996
2019,Thailicious,Cafes and Restaurants,144.96818000000002,-37.807520000000004
2019,Shanghai Street / Momo Tea,Cafes and Restaurants,144.96694,-37.8083
2019,Blu Point Caffe,Cafes and Restaurants,144.96647,-37.80825
2019,Han Guuk Guan Korean Restaurant,Cafes and Restaurants,144.96798,-37.807590000000005
2019,Delaware North Companies Australia Pty Ltd,Catering Services,144.98774,-37.82396
2019,The Glasshouse Eatery,Cafes and Restaurants,144.98244,-37.82486
2019,Edwin's Cafe,Cafes and Restaurants,144.98244,-37.82486
2019,Royce Hotel,Accommodation,144.97554,-37.83509
2019,Nar Bangkok,Cafes and Restaurants,144.97572,-37.83548
2019,Saigonese Pho,Cafes and Restaurants,144.97572,-37.83548
2019,Cafe Rosco,Cafes and Restaurants,144.97619,-37.83627
2019,Tokyo Sushi Kitchen,Cafes and Restaurants,144.97704,-37.83775
2019,Aromatic Espresso,Cafes and Restaurants,144.97704,-37.83775
2019,The Cupcake Queens,Takeaway Food Services,144.97704,-37.83775
2019,Rolld St Kilda road,Cafes and Restaurants,144.97704,-37.83775
2019,Nutrition Bar,Cafes and Restaurants,144.97704,-37.83775
2019,Japan Inn Gourmet Sushi,Cafes and Restaurants,144.97725,-37.83855
2019,Calla & Gardenia The Florist,Flower Retailing,144.97725,-37.83855
2019,Slater St Bench,Cafes and Restaurants,144.97725,-37.83855
2019,Ormond Collective,Non-Residential Property Operators,144.98134,-37.84752
2019,Rosco's @ Chevron,Cafes and Restaurants,144.97987,-37.84557
2019,Hawker Canteen,Cafes and Restaurants,144.97987,-37.84557
2019,Nando's Chevron,Cafes and Restaurants,144.97987,-37.84557
2019,Spudbar @ Chevron,Takeaway Food Services,144.97987,-37.84557
2019,Cafe La Colline,Cafes and Restaurants,144.97987,-37.84557
2019,Rice @ Chevron,Cafes and Restaurants,144.97987,-37.84557
2019,Beluga At Chevron,Cafes and Restaurants,144.97987,-37.84557
2019,Epicure Kitchen Cafe,Cafes and Restaurants,144.98029,-37.84659
2019,Cafe Ella,Cafes and Restaurants,144.98038,-37.84685
2019,Cafe Promenade,Cafes and Restaurants,144.97754,-37.8391
2019,Commodity Cafe,Cafes and Restaurants,144.97768,-37.839490000000005
2019,Ground Up,Cafes and Restaurants,144.97801,-37.84041
2019,The Deck Cafe On St Kilda Road,Cafes and Restaurants,144.97856000000002,-37.841879999999996
2019,Locale Coffee,Takeaway Food Services,144.97929,-37.844590000000004
2019,Ai Sushi,Cafes and Restaurants,144.97929,-37.844590000000004
2019,Riverside Skate Park,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",144.97248000000002,-37.820859999999996
2019,The Atlantic Group,Catering Services,144.97565,-37.82975
2019,Jardin Tan,Cafes and Restaurants,144.97565,-37.82975
2019,The Terrace,Cafes and Restaurants,144.97565,-37.82975
2019,Alfretti Cafe,Cafes and Restaurants,144.98281,-37.8466
2019,My Serendipity Cafe,Cafes and Restaurants,144.98281,-37.8466
2019,Alf's Cafe,Cafes and Restaurants,144.98281,-37.8466
2019,Bolte Cafe,Cafes and Restaurants,144.931,-37.82205
2019,Designed For Livin,Other Personal Services n.e.c.,144.93616,-37.82373
2019,Cafe Port IT,Cafes and Restaurants,144.92539,-37.823029999999996
2019,Hall St Cafe,Cafes and Restaurants,144.92539,-37.823029999999996
2019,Portside Deli,Cafes and Restaurants,144.91884,-37.82228
2019,Ocean View Cafe Port Melbourne,Cafes and Restaurants,144.90429,-37.825359999999996
2019,Pier 35 Bar & Grill,Cafes and Restaurants,144.90429,-37.825359999999996
2019,Felicci's,Cafes and Restaurants,144.92087,-37.82605
2019,Black Jack Cafe,Cafes and Restaurants,144.92087,-37.82605
2019,Ootoro,Cafes and Restaurants,144.92087,-37.82605
2019,Red Rooster Westgate,Cafes and Restaurants,144.9171,-37.8299
2019,Hudsons Coffee Port Melbourne,Cafes and Restaurants,144.91056,-37.82639
2019,Bonnie and Duke Cafe Port Melbourne,Cafes and Restaurants,144.90498,-37.82648
2019,Sabre Cafe,Cafes and Restaurants,144.90634,-37.82798
2019,The Wharf Bakehouse,Bakery Product Manufacturing (Non-factory based),144.9095,-37.82676
2019,Urban Central Accomodation/Bar334,Accommodation,144.95735,-37.82784
2019,A Treat of France,Cafes and Restaurants,144.95903,-37.8273
2019,Circolo,Cafes and Restaurants,144.95934,-37.827870000000004
2019,Edwin Wine Bar,Cafes and Restaurants,144.95825,-37.82712
2019,Corner Co 1903,Takeaway Food Services,144.96001,-37.82628
2019,Koora120,Cafes and Restaurants,144.9665,-37.82399
2019,Cafe Godot,Cafes and Restaurants,144.96607,-37.8254
2019,Script Bar & Bistro,Cafes and Restaurants,144.96786,-37.82414
2019,Blondie Bar,Cafes and Restaurants,144.96786,-37.82414
2019,Pizza Forno,Takeaway Food Services,144.9638,-37.82871
2019,ACCA Cafe,Takeaway Food Services,144.96715,-37.82651
2019,Malthouse Cafe,Cafes and Restaurants,144.96696,-37.82713
2019,8 Miles Cafe & Convenience,Cafes and Restaurants,144.96801000000002,-37.82844
2019,Downstairs Bistro & Lounge,Cafes and Restaurants,144.96618,-37.8297
2019,Cafe Clicquot,Cafes and Restaurants,144.96622,-37.830690000000004
2019,Arkibar Cucina,Cafes and Restaurants,144.96622,-37.830690000000004
2019,Human Beans,Cafes and Restaurants,144.96747,-37.83063
2019,Restuarant Ayams Chef,Cafes and Restaurants,144.96796,-37.82998
2019,Gordon,Cafes and Restaurants,144.96796,-37.82998
2019,Story So Far,Cafes and Restaurants,144.97018,-37.82985
2019,Humbaba,Cafes and Restaurants,144.96957,-37.830020000000005
2019,Billy's Pantry Southbank,Cafes and Restaurants,144.96939,-37.829570000000004
2019,Queenie's Restaurant & Cafe,Cafes and Restaurants,144.96939,-37.829570000000004
2019,Lionel's,Cafes and Restaurants,144.96939,-37.824459999999995
2019,Little Black,Takeaway Food Services,144.96939,-37.824459999999995
2019,Centro,Cafes and Restaurants,144.96817,-37.82095
2019,Bombini Buzz,Cafes and Restaurants,144.96817,-37.82095
2019,Sake Restaurant & Bar,Cafes and Restaurants,144.96817,-37.82095
2019,Fatto Bar & Cantina,Cafes and Restaurants,144.96817,-37.82095
2019,Teatro,Cafes and Restaurants,144.96817,-37.82095
2019,Mezz Bar,"Pubs, Taverns and Bars",144.96817,-37.82095
2019,Cafe Vic,Cafes and Restaurants,144.96817,-37.82095
2019,The Tea Room,Cafes and Restaurants,144.96867,-37.82277
2019,Garden Restaurant,Cafes and Restaurants,144.96867,-37.82277
2019,Gallery Kitchen,Cafes and Restaurants,144.96867,-37.82277
2019,Bluetrain,Cafes and Restaurants,144.9663,-37.82071
2019,The Deck,Cafes and Restaurants,144.9663,-37.82071
2019,P J O'Briens Irish Pub & Side Bar,"Pubs, Taverns and Bars",144.9663,-37.82071
2019,La Camera,Cafes and Restaurants,144.9663,-37.82071
2019,Pure South Dining,Cafes and Restaurants,144.9663,-37.82071
2019,Aria Bar & Lounge,"Pubs, Taverns and Bars",144.9663,-37.82071
2019,Lindt,Cafes and Restaurants,144.9663,-37.82071
2019,Melba Restaurant,Cafes and Restaurants,144.9663,-37.82071
2019,Miyako Japanese Cuisine & Teppanyaki,Cafes and Restaurants,144.9663,-37.82071
2019,Damon Bradley Southgate,Cafes and Restaurants,144.9663,-37.82071
2019,Hophaus,Cafes and Restaurants,144.9663,-37.82071
2019,ENA Greek Street Food,Cafes and Restaurants,144.9663,-37.82071
2019,Waterfront (Southgate),Cafes and Restaurants,144.9663,-37.82071
2019,Espresso Bar International,Cafes and Restaurants,144.9663,-37.82071
2019,Tutto Bene,Cafes and Restaurants,144.9663,-37.82071
2019,BearBrass,Cafes and Restaurants,144.9663,-37.82071
2019,Red Emperor,Cafes and Restaurants,144.9663,-37.82071
2019,Jarrah Restaurant & Bar,Cafes and Restaurants,144.9671,-37.82038
2019,Ponyfish Island,Cafes and Restaurants,144.96505,-37.820040000000006
2019,Soho Restaurant & Bar,Cafes and Restaurants,144.96338,-37.82092
2019,Thailander Riverside Quay,Cafes and Restaurants,144.96338,-37.82092
2019,Hopscotch,Cafes and Restaurants,144.96338,-37.82092
2019,Infinite Wasabi,Cafes and Restaurants,144.96338,-37.82092
2019,DOC Southbank,Cafes and Restaurants,144.96383,-37.82083
2019,Dagwood Deli,Cafes and Restaurants,144.96383,-37.82083
2019,Asado Bar y Grill,Cafes and Restaurants,144.96383,-37.82083
